Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
4.83671E+12,1.55514E+13,2023-01-09T12:31:08-05:00,#2661,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,M2,,2,45.38,0,0,45.38,0,5.9,51.28
4.83684E+12,1.55518E+13,2023-01-09T14:20:38-05:00,#2662,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,M2,,4,90.76,0,0,90.76,0,11.8,102.56
4.83684E+12,1.55518E+13,2023-01-09T14:20:38-05:00,#2662,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,L,,3,76.17,0,0,76.17,0,9.9,86.07
4.83684E+12,1.55518E+13,2023-01-09T14:20:38-05:00,#2662,product,order,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.35,0,0,58.35,0,7.59,65.94
4.83716E+12,1.55529E+13,2023-01-09T19:01:12-05:00,#2663,product,order,Online Store,,Canada,Ontario,Vaughan,Canada,British Columbia,Nanaimo,,DOGORA,Clinic Order Medical Snuggie,S,,3,53.37,0,0,53.37,0,2.67,56.04
4.83716E+12,1.55529E+13,2023-01-09T19:01:12-05:00,#2663,product,order,Online Store,,Canada,Ontario,Vaughan,Canada,British Columbia,Nanaimo,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.35,0,0,58.35,0,2.92,61.27
4.8372E+12,1.55531E+13,2023-01-09T19:40:06-05:00,#2664,product,order,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,1,46.75,0,0,46.75,0,2.34,49.09
4.83795E+12,1.55556E+13,2023-01-10T11:41:28-05:00,#2665,product,order,Online Store,,Canada,Ontario,Orleans,Canada,Ontario,Orleans,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,1,44.75,0,0,44.75,0,5.82,50.57
4.83795E+12,1.55556E+13,2023-01-10T11:41:28-05:00,#2665,shipping,order,Online Store,,Canada,Ontario,Orleans,Canada,Ontario,Orleans,,,,,,0,0,0,0,0,5.99,0.78,6.77
4.83803E+12,1.55559E+13,2023-01-10T12:46:15-05:00,#2666,shipping,order,Online Store,,United States,North Carolina,Indian Trail,United States,North Carolina,Indian Trail,,,,,,0,0,0,0,0,21.43,0,21.43
4.83803E+12,1.55559E+13,2023-01-10T12:46:15-05:00,#2666,product,order,Online Store,,United States,North Carolina,Indian Trail,United States,North Carolina,Indian Trail,,DOGORA,Hoodie,XL,,1,77.7,0,0,77.7,0,0,77.7
4.83835E+12,1.55571E+13,2023-01-10T17:07:11-05:00,#2667,product,order,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,1,46.75,0,0,46.75,0,2.34,49.09
4.83943E+12,1.55606E+13,2023-01-11T13:55:13-05:00,#2668,product,order,Online Store,,Canada,Ontario,Markham,Canada,Ontario,Markham,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,2,89.5,0,0,89.5,0,11.64,101.14
4.76851E+12,1.55627E+13,2023-01-11T23:14:46-05:00,#2500,product,return,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,-2,0,0,-76.08,-76.08,0,-3.8,-79.88
4.73236E+12,1.55628E+13,2023-01-11T23:23:32-05:00,#2395,product,return,Online Store,,Canada,Ontario,Oakville,Canada,Ontario,Oakville,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,-1,0,0,-43.25,-43.25,0,-5.62,-48.87
4.84082E+12,1.55652E+13,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.35,0,0,58.35,0,7.59,65.94
4.84082E+12,1.55652E+13,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,XS,,2,32.38,0,0,32.38,0,4.21,36.59
4.84082E+12,1.55652E+13,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,M2,,1,22.69,0,0,22.69,0,2.95,25.64
4.84082E+12,1.55652E+13,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,XL,,1,26.99,0,0,26.99,0,3.51,30.5
4.84082E+12,1.55652E+13,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,S,,2,35.58,0,0,35.58,0,4.63,40.21
4.84082E+12,1.55652E+13,2023-01-12T12:46:10-05:00,#2669,product,order,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,,DOGORA,Clinic Order Medical Snuggie,L,,1,25.39,0,0,25.39,0,3.3,28.69
4.79073E+12,1.55681E+13,2023-01-13T00:53:46-05:00,#2551,product,return,Online Store,,Canada,Quebec,Sainte Anne Des Lacs,Canada,Quebec,Sainte Anne Des Lacs,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,-1,0,0,-46.75,-46.75,0,-2.34,-49.09
4.79073E+12,1.55681E+13,2023-01-13T00:53:46-05:00,#2551,product,return,Online Store,,Canada,Quebec,Sainte Anne Des Lacs,Canada,Quebec,Sainte Anne Des Lacs,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-M,,-1,0,0,-49.5,-49.5,0,-2.48,-51.98
4.84167E+12,1.55681E+13,2023-01-13T01:03:20-05:00,#2670,product,order,Online Store,,Canada,Manitoba,Winnipeg,Canada,Manitoba,Winnipeg,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,2,86.5,0,0,86.5,0,4.33,90.83
4.84198E+12,1.55691E+13,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,S,,4,71.16,0,0,71.16,0,9.25,80.41
4.84198E+12,1.55691E+13,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,XS,,3,48.57,0,0,48.57,0,6.31,54.88
4.84198E+12,1.55691E+13,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,M1,,4,77.8,0,0,77.8,0,10.11,87.91
4.84198E+12,1.55691E+13,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,M2,,4,90.76,0,0,90.76,0,11.8,102.56
4.84198E+12,1.55691E+13,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,XL,,5,134.95,0,0,134.95,0,17.54,152.49
4.84198E+12,1.55691E+13,2023-01-13T08:45:23-05:00,#2671,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,L,,5,126.95,0,0,126.95,0,16.5,143.45
4.84233E+12,1.55702E+13,2023-01-13T13:38:39-05:00,#2672,product,order,Online Store,,Canada,Ontario,Orleans,Canada,Ontario,Orleans,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,2,86.5,0,0,86.5,0,11.25,97.75
4.84238E+12,1.55704E+13,2023-01-13T14:18:36-05:00,#2673,product,order,Online Store,,Canada,Quebec,Notre Dame De Pontmain,Canada,Quebec,Notre Dame De Pontmain,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.25,0,0,43.25,0,2.16,45.41
4.84238E+12,1.55704E+13,2023-01-13T14:18:36-05:00,#2673,shipping,order,Online Store,,Canada,Quebec,Notre Dame De Pontmain,Canada,Quebec,Notre Dame De Pontmain,,,,,,0,0,0,0,0,5.99,0.3,6.29
4.84252E+12,1.55708E+13,2023-01-13T16:04:33-05:00,#2674,product,order,Online Store,,Canada,Ontario,Courtland,Canada,Ontario,Courtland,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.5,0,0,93.5,0,12.16,105.66
4.84275E+12,1.55716E+13,2023-01-13T19:14:35-05:00,#2675,product,order,Online Store,,Canada,Ontario,Orillia,Canada,Ontario,Orillia,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-M,,1,49.5,0,0,49.5,0,6.44,55.94
4.84385E+12,1.55751E+13,2023-01-14T16:26:27-05:00,#2676,product,order,Online Store,,Canada,Ontario,Brantford,Canada,Ontario,Brantford,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.25,0,0,43.25,0,5.62,48.87
4.84385E+12,1.55751E+13,2023-01-14T16:26:27-05:00,#2676,shipping,order,Online Store,,Canada,Ontario,Brantford,Canada,Ontario,Brantford,,,,,,0,0,0,0,0,5.99,0.78,6.77
4.84417E+12,1.55761E+13,2023-01-14T21:27:24-05:00,#2677,product,order,Online Store,,Canada,Ontario,Etobicoke,Canada,Ontario,Etobicoke,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,3,134.25,0,0,134.25,0,17.45,151.7
4.84417E+12,1.55761E+13,2023-01-14T21:27:24-05:00,#2677,product,order,Online Store,,Canada,Ontario,Etobicoke,Canada,Ontario,Etobicoke,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,3,140.25,0,0,140.25,0,18.23,158.48
4.8448E+12,1.5578E+13,2023-01-15T12:25:51-05:00,#2678,shipping,order,Online Store,,Canada,Ontario,Embrun,Canada,Ontario,Embrun,,,,,,0,0,0,0,0,5.99,0.78,6.77
4.8448E+12,1.5578E+13,2023-01-15T12:25:51-05:00,#2678,product,order,Online Store,,Canada,Ontario,Embrun,Canada,Ontario,Embrun,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.25,0,0,43.25,0,5.62,48.87
4.84482E+12,1.55781E+13,2023-01-15T12:38:36-05:00,#2679,product,order,Online Store,,Canada,Ontario,Waterloo,Canada,Ontario,Waterloo,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,2,89.5,0,0,89.5,0,11.64,101.14
4.81506E+12,1.55801E+13,2023-01-15T21:52:55-05:00,#2617,product,return,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,-2,0,0,-73.53,-73.53,0,-9.56,-83.09
4.82078E+12,1.55801E+13,2023-01-15T22:02:32-05:00,#2633,unknown,return,Online Store,,Canada,Ontario,Mississauga,Canada,Ontario,Mississauga,,,,,,0,0,0,-185.38,-185.38,0,0,-185.38
4.8372E+12,1.55821E+13,2023-01-16T11:59:03-05:00,#2664,product,return,Online Store,,Canada,Quebec,Montréal,Canada,Quebec,Montréal,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,-1,0,0,-46.75,-46.75,0,-2.34,-49.09
4.84612E+12,1.55822E+13,2023-01-16T12:01:19-05:00,#2680,product,order,Online Store,,Canada,Ontario,Peterborough,Canada,Ontario,Peterborough,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.5,0,0,93.5,0,12.16,105.66
4.84617E+12,1.55823E+13,2023-01-16T12:40:42-05:00,#2681,product,order,Online Store,,Canada,Ontario,Toronto,Canada,Ontario,Toronto,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.5,0,0,93.5,0,12.16,105.66
4.84631E+12,1.55828E+13,2023-01-16T14:40:44-05:00,#2682,product,order,Online Store,,Canada,British Columbia,Prince George,Canada,British Columbia,Prince George,,DOGORA,Clinic Order Medical Snuggie,XL,,4,107.96,0,0,107.96,0,5.4,113.36
4.84631E+12,1.55828E+13,2023-01-16T14:40:44-05:00,#2682,product,order,Online Store,,Canada,British Columbia,Prince George,Canada,British Columbia,Prince George,,DOGORA,Clinic Order Medical Snuggie,M2,,3,68.07,0,0,68.07,0,3.4,71.47
4.84631E+12,1.55828E+13,2023-01-16T14:40:44-05:00,#2682,product,order,Online Store,,Canada,British Columbia,Prince George,Canada,British Columbia,Prince George,,DOGORA,Clinic Order Medical Snuggie,L,,3,76.17,0,0,76.17,0,3.81,79.98
4.84631E+12,1.55828E+13,2023-01-16T14:41:00-05:00,#2683,product,order,Online Store,,Canada,Ontario,Orillia,Canada,Ontario,Orillia,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,1,46.75,0,0,46.75,0,6.08,52.83
4.84686E+12,1.55847E+13,2023-01-16T22:51:17-05:00,#2684,shipping,order,Draft Orders,,Canada,Ontario,Brantford,Canada,Ontario,Brantford,,,,,,0,0,0,0,0,5.99,0,5.99
4.84686E+12,1.55847E+13,2023-01-16T22:51:17-05:00,#2684,product,order,Draft Orders,,Canada,Ontario,Brantford,Canada,Ontario,Brantford,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,1,43.25,0,0,43.25,0,0,43.25
4.84737E+12,1.55863E+13,2023-01-17T10:50:13-05:00,#2685,product,order,Online Store,,Canada,Ontario,Owen Sound,Canada,Ontario,Owen Sound,,DOGORA,Medical Snuggie,L,,2,117.98,0,0,117.98,0,15.34,133.32
4.84737E+12,1.55863E+13,2023-01-17T10:50:13-05:00,#2685,product,order,Online Store,,Canada,Ontario,Owen Sound,Canada,Ontario,Owen Sound,,DOGORA,Medical Snuggie,S,,1,41.49,0,0,41.49,0,5.39,46.88
4.84737E+12,1.55863E+13,2023-01-17T10:50:13-05:00,#2685,product,order,Online Store,,Canada,Ontario,Owen Sound,Canada,Ontario,Owen Sound,,DOGORA,Medical Snuggie,XS,,3,114,0,0,114,0,14.82,128.82
4.84737E+12,1.55863E+13,2023-01-17T10:50:13-05:00,#2685,product,order,Online Store,,Canada,Ontario,Owen Sound,Canada,Ontario,Owen Sound,,DOGORA,Medical Snuggie,M2,,3,158.97,0,0,158.97,0,20.67,179.64
4.84748E+12,1.55867E+13,2023-01-17T12:34:19-05:00,#2686,product,order,Online Store,,Canada,Ontario,"Waterdown, Hamilton",Canada,Ontario,"Waterdown, Hamilton",,DOGORA,Clinic Order Medical Snuggie,S,,3,53.37,0,0,53.37,0,6.94,60.31
4.84748E+12,1.55867E+13,2023-01-17T12:34:19-05:00,#2686,product,order,Online Store,,Canada,Ontario,"Waterdown, Hamilton",Canada,Ontario,"Waterdown, Hamilton",,DOGORA,Clinic Order Medical Snuggie,L,,1,25.39,0,0,25.39,0,3.3,28.69
4.84897E+12,1.55916E+13,2023-01-18T14:56:59-05:00,#2687,product,order,Online Store,,Canada,Ontario,Woodbridge,Canada,Ontario,Courtice,Clothing,DOGORA,DOGORA™ Clinic Starter Kit,Starter Kit,,1,179,0,0,179,0,23.27,202.27
4.84954E+12,1.55936E+13,2023-01-18T22:49:40-05:00,#2688,product,order,Online Store,,Canada,Ontario,Moorefield,Canada,Ontario,Moorefield,Clothing,DOGORA,3 Season Heated Coat,XL,,1,225.49,0,0,225.49,0,29.31,254.8
4.84737E+12,1.55937E+13,2023-01-18T23:10:48-05:00,#2685,unknown,return,Online Store,,Canada,Ontario,Owen Sound,Canada,Ontario,Owen Sound,,,,,,0,0,0,-279.36,-279.36,0,0,-279.36
4.80099E+12,1.55942E+13,2023-01-19T02:58:11-05:00,#2577,product,return,Online Store,,Canada,Alberta,Drumheller Ab,Canada,Alberta,Drumheller Ab,Clothing,DOGORA,3 Season Heated Coat,M2,,-1,0,0,-205.99,-205.99,0,-10.3,-216.29
4.85001E+12,1.55952E+13,2023-01-19T10:15:30-05:00,#2689,product,order,Online Store,,Canada,Ontario,Bowmanville,Canada,Ontario,Bowmanville,Clothing,DOGORA,DOGORA™ Clinic Starter Kit,Starter Kit,,1,179,0,0,179,0,23.27,202.27
4.85006E+12,1.55954E+13,2023-01-19T10:58:04-05:00,#2690,product,order,Online Store,,Canada,Ontario,Oakville,Canada,Ontario,Oakville,,DOGORA,Clinic Order Medical Snuggie,M2,,3,68.07,0,0,68.07,0,8.85,76.92
4.85006E+12,1.55954E+13,2023-01-19T10:58:04-05:00,#2690,product,order,Online Store,,Canada,Ontario,Oakville,Canada,Ontario,Oakville,,DOGORA,Clinic Order Medical Snuggie,L,,3,76.17,0,0,76.17,0,9.9,86.07
4.85006E+12,1.55954E+13,2023-01-19T10:58:04-05:00,#2690,product,order,Online Store,,Canada,Ontario,Oakville,Canada,Ontario,Oakville,,DOGORA,Clinic Order Medical Snuggie,S,,4,71.16,0,0,71.16,0,9.25,80.41
4.85012E+12,1.55956E+13,2023-01-19T11:32:12-05:00,#2691,product,order,Online Store,,Canada,Ontario,Vaughan,Canada,Ontario,Oshawa,Clothing,DOGORA,DOGORA™ Clinic Starter Kit,Starter Kit,,1,179,0,0,179,0,23.27,202.27
4.85038E+12,1.55964E+13,2023-01-19T14:52:22-05:00,#2692,product,order,Online Store,,Canada,Ontario,Woodbridge,Canada,Ontario,Ajax,Clothing,DOGORA,DOGORA™ Clinic Starter Kit,Starter Kit,,1,179,0,0,179,0,23.27,202.27
4.85042E+12,1.55966E+13,2023-01-19T15:25:51-05:00,#2693,product,order,Online Store,,Canada,Ontario,Whitby,Canada,Ontario,Whitby,Clothing,DOGORA,DOGORA™ Clinic Starter Kit,Starter Kit,,1,179,0,0,179,0,23.27,202.27
4.73408E+12,1.55966E+13,2023-01-19T15:34:46-05:00,#2409,unknown,return,Online Store,,Canada,Ontario,Toronto,Canada,Ontario,Toronto,,,,,,0,0,0,-13,-13,0,0,-13
4.85078E+12,1.55978E+13,2023-01-19T20:41:21-05:00,#2694,product,order,Online Store,,Canada,Ontario,Guelph,Canada,Ontario,Guelph,,DOGORA,Clinic Order Medical Snuggie,XL,,5,134.95,0,0,134.95,0,17.54,152.49
4.85144E+12,1.56E+13,2023-01-20T09:56:30-05:00,#2695,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,M2,,1,22.69,0,0,22.69,0,2.95,25.64
4.85144E+12,1.56E+13,2023-01-20T09:56:30-05:00,#2695,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,XS,,1,16.19,0,0,16.19,0,2.1,18.29
4.85144E+12,1.56E+13,2023-01-20T09:56:30-05:00,#2695,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.35,0,0,58.35,0,7.59,65.94
4.85144E+12,1.56E+13,2023-01-20T09:56:30-05:00,#2695,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,L,,2,50.78,0,0,50.78,0,6.6,57.38
4.85144E+12,1.56E+13,2023-01-20T09:56:30-05:00,#2695,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,XL,,3,80.97,0,0,80.97,0,10.53,91.5
4.85209E+12,1.56023E+13,2023-01-20T17:19:08-05:00,#2696,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,,DOGORA,Clinic Order Medical Snuggie,XS,,1,16.19,0,0,16.19,0,0.81,17
4.85209E+12,1.56023E+13,2023-01-20T17:19:08-05:00,#2696,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,,DOGORA,Clinic Order Medical Snuggie,XL,,1,26.99,0,0,26.99,0,1.35,28.34
4.85209E+12,1.56023E+13,2023-01-20T17:19:08-05:00,#2696,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,,DOGORA,Clinic Order Medical Snuggie,M2,,2,45.38,0,0,45.38,0,2.27,47.65
4.85209E+12,1.56023E+13,2023-01-20T17:19:08-05:00,#2696,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,,DOGORA,Clinic Order Medical Snuggie,L,,3,76.17,0,0,76.17,0,3.81,79.98
4.85209E+12,1.56023E+13,2023-01-20T17:19:08-05:00,#2696,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,,DOGORA,Clinic Order Medical Snuggie,M1,,3,58.35,0,0,58.35,0,2.92,61.27
4.85231E+12,1.5603E+13,2023-01-20T20:42:56-05:00,#2697,product,order,Online Store,,Canada,Ontario,Toronto,Canada,Ontario,Toronto,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,2,93.5,0,0,93.5,0,12.16,105.66
4.85389E+12,1.56108E+13,2023-01-21T20:48:57-05:00,#2698,product,order,Online Store,,Canada,Ontario,North York,Canada,Ontario,North York,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XXS,,2,86.5,-12.97,0,73.53,0,9.56,83.09
4.8554E+12,1.56191E+13,2023-01-22T19:14:13-05:00,#2699,shipping,order,Online Store,,Canada,British Columbia,Burnaby,Canada,British Columbia,Burnaby,,,,,,0,0,0,0,0,5.99,0.3,6.29
4.8554E+12,1.56191E+13,2023-01-22T19:14:13-05:00,#2699,product,order,Online Store,,Canada,British Columbia,Burnaby,Canada,British Columbia,Burnaby,,DOGORA,Medical Snuggie,S,,1,41.49,0,0,41.49,0,2.07,43.56
4.85547E+12,1.56195E+13,2023-01-22T20:07:29-05:00,#2700,product,order,Online Store,,Canada,Ontario,Hamilton,Canada,Ontario,Hamilton,,DOGORA,Trench Coat,XL,,1,79.99,0,0,79.99,0,10.4,90.39
4.80786E+12,1.56202E+13,2023-01-22T21:39:11-05:00,#2595,unknown,return,Online Store,,United States,New York,New York,United States,New York,New York,,,,,,0,0,0,365.98,365.98,0,0,365.98
4.80786E+12,1.56262E+13,2023-01-22T21:39:11-05:00,#2595,unknown,return,Online Store,,United States,New York,New York,United States,New York,New York,,,,,,0,0,0,-365.98,-365.98,0,0,-365.98
4.80786E+12,1.56202E+13,2023-01-22T21:39:11-05:00,#2595,product,return,Online Store,,United States,New York,New York,United States,New York,New York,Clothing,DOGORA,3 Season Heated Coat,S,,-2,0,0,-365.98,-365.98,0,0,-365.98
4.85632E+12,1.56239E+13,2023-01-23T11:53:44-05:00,#2701,product,order,Online Store,,Canada,British Columbia,Vancouver,Canada,Ontario,Burlington,,DOGORA,Clinic Order Medical Snuggie,L,,4,101.56,0,0,101.56,0,13.2,114.76
4.85646E+12,1.56244E+13,2023-01-23T13:45:36-05:00,#2702,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,M2,,2,45.38,0,0,45.38,0,5.9,51.28
4.85646E+12,1.56244E+13,2023-01-23T13:45:36-05:00,#2702,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,S,,3,53.37,0,0,53.37,0,6.94,60.31
4.85646E+12,1.56244E+13,2023-01-23T13:45:36-05:00,#2702,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,M1,,2,38.9,0,0,38.9,0,5.06,43.96
4.85646E+12,1.56244E+13,2023-01-23T13:45:36-05:00,#2702,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,XS,,1,16.19,0,0,16.19,0,2.1,18.29
4.85646E+12,1.56244E+13,2023-01-23T13:45:36-05:00,#2702,product,order,Online Store,,Canada,Ontario,Ottawa,Canada,Ontario,Ottawa,,DOGORA,Clinic Order Medical Snuggie,L,,2,50.78,0,0,50.78,0,6.6,57.38
4.85653E+12,1.56246E+13,2023-01-23T14:45:34-05:00,#2703,product,order,Online Store,,Canada,Ontario,Cambridge,Canada,Ontario,Cambridge,,DOGORA,Clinic Order Medical Snuggie,S,,10,177.9,0,0,177.9,0,23.13,201.03
4.83106E+12,1.56266E+13,2023-01-24T00:02:24-05:00,#2654,unknown,return,Online Store,,Canada,Quebec,Mont Tremblant,Canada,Quebec,Mont Tremblant,,,,,,0,0,0,-4.2,-4.2,0,0,-4.2
4.83106E+12,1.56266E+13,2023-01-24T00:02:24-05:00,#2654,unknown,return,Online Store,,Canada,Quebec,Mont Tremblant,Canada,Quebec,Mont Tremblant,,,,,,0,0,0,4.2,4.2,0,0,4.2
4.83106E+12,1.56329E+13,2023-01-24T00:02:24-05:00,#2654,unknown,return,Online Store,,Canada,Quebec,Mont Tremblant,Canada,Quebec,Mont Tremblant,,,,,,0,0,0,-4.2,-4.2,0,0,-4.2
4.81244E+12,1.56266E+13,2023-01-24T00:11:32-05:00,#2608,product,return,Online Store,,Canada,Ontario,Kitchener,Canada,Ontario,Kitchener,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-L,,-2,0,0,-103.5,-103.5,0,-13.46,-116.96
4.80632E+12,1.56266E+13,2023-01-24T00:14:05-05:00,#2591,product,return,Online Store,,Canada,Quebec,Notre Dame De Pontmain,Canada,Quebec,Notre Dame De Pontmain,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-XS,,-1,0,0,-44.75,-44.75,0,-2.24,-46.99
4.73623E+12,1.5633E+13,2023-01-24T00:25:51-05:00,#2428,unknown,return,Online Store,,Canada,Alberta,Calgary,Canada,Alberta,Calgary,,,,,,0,0,0,-106.32,-106.32,0,0,-106.32
4.73623E+12,1.56267E+13,2023-01-24T00:25:51-05:00,#2428,product,return,Online Store,,Canada,Alberta,Calgary,Canada,Alberta,Calgary,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-M,,-1,0,0,-49.5,-49.5,0,-2.48,-51.98
4.73623E+12,1.56267E+13,2023-01-24T00:25:51-05:00,#2428,unknown,return,Online Store,,Canada,Alberta,Calgary,Canada,Alberta,Calgary,,,,,,0,0,0,106.32,106.32,0,0,106.32
4.73623E+12,1.56267E+13,2023-01-24T00:25:51-05:00,#2428,product,return,Online Store,,Canada,Alberta,Calgary,Canada,Alberta,Calgary,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-L,,-1,0,0,-51.75,-51.75,0,-2.59,-54.34
4.80138E+12,1.56267E+13,2023-01-24T00:26:11-05:00,#2584,product,return,Online Store,,Canada,Alberta,Calgary,Canada,Alberta,Calgary,Clothing,DOGORA,"High-Top Boots ""Don't Fall Off""",2-S,,-2,0,0,-93.5,-93.5,0,-4.68,-98.18
4.80138E+12,1.56267E+13,2023-01-24T00:26:11-05:00,#2584,unknown,return,Online Store,,Canada,Alberta,Calgary,Canada,Alberta,Calgary,,,,,,0,0,0,98.18,98.18,0,0,98.18
