Billing country,Billing region,Billing city,Product type,Product title,Product variant title,Day,Shipping country,Shipping region,Shipping city,Product ID,Order or return,New or returning customer,Company name,Company location name,Is B2B order,Number of products bought together,Order ID,Sale ID,Gross sales,Discounts,Returns,Net sales,Shipping charges,Taxes,Total sales,Quantity ordered
Canada,Ontario,Ottawa,,,,2023-02-23,Canada,Ontario,Ottawa,,order,New,,,FALSE,1,4.90468E+12,1.5797E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-02-23,Canada,Ontario,Ottawa,1.94929E+12,order,New,,,FALSE,1,4.90468E+12,1.5797E+13,93.5,-23.37,0,70.13,0,9.12,79.25,2
Canada,Ontario,toronto,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-02-23,Canada,Ontario,toronto,1.94929E+12,order,New,,,FALSE,1,4.90552E+12,1.58E+13,93.5,0,0,93.5,0,12.16,105.66,2
Canada,British Columbia,Vancouver,,,,2023-02-23,Canada,Ontario,Burlington,,order,Returning,,,FALSE,1,4.90447E+12,1.57962E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,S,2023-02-24,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.90605E+12,1.58018E+13,155.6,0,0,155.6,0,20.23,175.83,8
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,M1,2023-02-24,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.90605E+12,1.58018E+13,42.52,0,0,42.52,0,5.53,48.05,2
Canada,Ontario,Toronto,,,,2023-02-24,Canada,Ontario,Toronto,,order,Returning,,,FALSE,1,4.90605E+12,1.58018E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-02-25,Canada,Alberta,Calgary,1.94929E+12,order,New,,,FALSE,1,4.90863E+12,1.58108E+13,46.75,0,0,46.75,0,2.34,49.09,1
Canada,Alberta,Calgary,,,,2023-02-25,Canada,Alberta,Calgary,,order,New,,,FALSE,1,4.90863E+12,1.58108E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Woodbridge,,,,2023-02-25,Canada,Ontario,Woodbridge,,order,New,,,FALSE,1,4.90903E+12,1.58121E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Woodbridge,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-02-25,Canada,Ontario,Woodbridge,1.94929E+12,order,New,,,FALSE,1,4.90903E+12,1.58121E+13,93.5,-23.37,0,70.13,0,9.12,79.25,2
Canada,Alberta,Edmonton,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-02-26,Canada,Alberta,Edmonton,1.94929E+12,order,New,,,FALSE,1,4.90962E+12,1.58139E+13,89.5,-22.37,0,67.13,0,3.36,70.49,2
Canada,Alberta,Edmonton,,,,2023-02-26,Canada,Alberta,Edmonton,,order,New,,,FALSE,1,4.90962E+12,1.58139E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Woodbridge,,,,2023-02-27,Canada,Ontario,Ajax,,order,Returning,,,FALSE,1,4.91122E+12,1.58191E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Wasaga Beach,,,,2023-02-27,Canada,Ontario,Wasaga Beach,,order,Returning,,,FALSE,1,4.91102E+12,1.58184E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Newmarket,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-02-27,Canada,Ontario,Newmarket,1.94929E+12,return,New,,,FALSE,1,4.89184E+12,1.58186E+13,0,0,-67.13,-67.13,0,-8.73,-75.86,0
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,M2,2023-02-27,Canada,Ontario,Ajax,4.6145E+12,order,Returning,,,FALSE,1,4.91122E+12,1.58191E+13,491.6,0,0,491.6,0,63.91,555.51,20
Canada,Ontario,Wasaga Beach,,Clinic Order Medical Snuggie,M1,2023-02-27,Canada,Ontario,Wasaga Beach,4.6145E+12,order,Returning,,,FALSE,1,4.91102E+12,1.58184E+13,42.52,0,0,42.52,0,5.53,48.05,2
Canada,Ontario,Wasaga Beach,,Clinic Order Medical Snuggie,M2,2023-02-27,Canada,Ontario,Wasaga Beach,4.6145E+12,order,Returning,,,FALSE,1,4.91102E+12,1.58184E+13,24.58,0,0,24.58,0,3.2,27.78,1
Canada,Ontario,Wasaga Beach,,Clinic Order Medical Snuggie,S,2023-02-27,Canada,Ontario,Wasaga Beach,4.6145E+12,order,Returning,,,FALSE,1,4.91102E+12,1.58184E+13,97.25,0,0,97.25,0,12.64,109.89,5
Canada,Ontario,Wasaga Beach,,Clinic Order Medical Snuggie,XL,2023-02-27,Canada,Ontario,Wasaga Beach,4.6145E+12,order,Returning,,,FALSE,1,4.91102E+12,1.58184E+13,58.1,0,0,58.1,0,7.55,65.65,2
Canada,Ontario,Nepean,,,,2023-02-28,Canada,Ontario,Nepean,,order,Returning,,,FALSE,1,4.91284E+12,1.58246E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,North Vancouver,,,,2023-02-28,Canada,British Columbia,North Vancouver,,order,New,,,FALSE,1,4.91246E+12,1.58233E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,Vancouver,,,,2023-02-28,Canada,Ontario,Burlington,,order,Returning,,,FALSE,1,4.91264E+12,1.58239E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,Vancouver,,Clinic Order Medical Snuggie,S,2023-02-28,Canada,Ontario,Burlington,4.6145E+12,order,Returning,,,FALSE,1,4.91264E+12,1.58239E+13,97.25,0,0,97.25,0,12.64,109.89,5
Canada,British Columbia,North Vancouver,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-02-28,Canada,British Columbia,North Vancouver,1.94929E+12,order,New,,,FALSE,1,4.91246E+12,1.58233E+13,86.5,0,0,86.5,0,4.33,90.83,2
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,M2,2023-02-28,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,4.91284E+12,1.58246E+13,245.8,0,0,245.8,0,31.95,277.75,10
Canada,Nova Scotia,DARTMOUTH,,,,2023-03-01,Canada,Nova Scotia,DARTMOUTH,,order,New,,,FALSE,1,4.91415E+12,1.58289E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,XL,2023-03-01,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,4.91426E+12,1.58293E+13,145.25,0,0,145.25,0,18.88,164.13,5
Canada,Nova Scotia,DARTMOUTH,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-03-01,Canada,Nova Scotia,DARTMOUTH,1.94929E+12,order,New,,,FALSE,1,4.91415E+12,1.58289E+13,93.5,0,0,93.5,0,14.03,107.53,2
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,L,2023-03-01,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,4.91426E+12,1.58293E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Nepean,,,,2023-03-01,Canada,Ontario,Nepean,,order,Returning,,,FALSE,1,4.91426E+12,1.58293E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,M1,2023-03-01,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,4.91426E+12,1.58293E+13,63.78,0,0,63.78,0,8.29,72.07,3
Canada,Ontario,Ottawa,,Clinic Order Medical Snuggie,S,2023-03-02,Canada,Ontario,Ottawa,4.6145E+12,order,Returning,,,FALSE,1,4.91601E+12,1.58352E+13,38.9,0,0,38.9,0,5.06,43.96,2
Canada,Ontario,Ottawa,,Clinic Order Medical Snuggie,L,2023-03-02,Canada,Ontario,Ottawa,4.6145E+12,order,Returning,,,FALSE,1,4.91601E+12,1.58352E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Ottawa,,Clinic Order Medical Snuggie,XS,2023-03-02,Canada,Ontario,Ottawa,4.6145E+12,order,Returning,,,FALSE,1,4.91601E+12,1.58352E+13,88.75,0,0,88.75,0,11.54,100.29,5
Canada,Ontario,Bolton,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-03-02,Canada,Ontario,Bolton,1.94929E+12,order,New,,,FALSE,1,4.9159E+12,1.58348E+13,93.5,0,0,93.5,0,12.16,105.66,2
Canada,Ontario,East Gwillimbury,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-02,Canada,Ontario,East Gwillimbury,1.94929E+12,order,New,,,FALSE,1,4.91595E+12,1.5835E+13,44.75,0,0,44.75,0,5.82,50.57,1
Canada,Ontario,Bolton,,,,2023-03-02,Canada,Ontario,Bolton,,order,New,,,FALSE,1,4.9159E+12,1.58348E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,,Clinic Order Medical Snuggie,M1,2023-03-02,Canada,Ontario,Ottawa,4.6145E+12,order,Returning,,,FALSE,1,4.91601E+12,1.58352E+13,21.26,0,0,21.26,0,2.76,24.02,1
Canada,Ontario,East Gwillimbury,,,,2023-03-02,Canada,Ontario,East Gwillimbury,,order,New,,,FALSE,1,4.91595E+12,1.5835E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Ottawa,,,,2023-03-02,Canada,Ontario,Ottawa,,order,Returning,,,FALSE,1,4.91601E+12,1.58352E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Vaughan,,Clinic Order Medical Snuggie,M2,2023-03-03,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,1,4.91766E+12,1.58407E+13,147.48,0,0,147.48,0,7.37,154.85,6
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,S,2023-03-03,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.91724E+12,1.58393E+13,77.8,0,0,77.8,0,10.11,87.91,4
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,L,2023-03-03,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.91724E+12,1.58393E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Toronto,,,,2023-03-03,Canada,Ontario,Toronto,,order,Returning,,,FALSE,1,4.91724E+12,1.58393E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Vaughan,,,,2023-03-03,Canada,British Columbia,nanaimo,,order,Returning,,,FALSE,1,4.91766E+12,1.58407E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,XS,2023-03-03,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.91724E+12,1.58393E+13,17.75,0,0,17.75,0,2.31,20.06,1
Canada,Ontario,Vaughan,,Clinic Order Medical Snuggie,S,2023-03-03,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,1,4.91766E+12,1.58407E+13,38.9,0,0,38.9,0,1.95,40.85,2
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,M1,2023-03-03,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.91724E+12,1.58393E+13,63.78,0,0,63.78,0,8.29,72.07,3
Canada,Ontario,Vaughan,,Clinic Order Medical Snuggie,M1,2023-03-03,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,1,4.91766E+12,1.58407E+13,42.52,0,0,42.52,0,2.13,44.65,2
Canada,Ontario,Vaughan,,Clinic Order Medical Snuggie,L,2023-03-03,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,1,4.91766E+12,1.58407E+13,54.9,0,0,54.9,0,2.75,57.65,2
United States,Illinois,Chicago,,,,2023-03-06,United States,Illinois,Chicago,,order,New,,,FALSE,1,4.92163E+12,1.58537E+13,0,0,0,0,19.99,0,19.99,0
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,M1,2023-03-06,Canada,Ontario,Ajax,4.6145E+12,order,Returning,,,FALSE,1,4.92121E+12,1.58522E+13,21.26,0,0,21.26,0,2.76,24.02,1
Canada,Alberta,Edmonton,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2023-03-06,Canada,Alberta,Edmonton,1.95713E+12,order,New,,,FALSE,1,4.9217E+12,1.58539E+13,179,0,0,179,0,8.95,187.95,1
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-06,Canada,Ontario,Toronto,1.94929E+12,return,New,,,FALSE,1,4.8834E+12,1.58552E+13,0,0,-89.5,-89.5,0,-11.64,-101.14,0
Canada,Ontario,Thorold,,,,2023-03-06,Canada,Ontario,Thorold,,order,New,,,FALSE,1,4.92071E+12,1.58506E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Woodbridge,,,,2023-03-06,Canada,Ontario,Ajax,,order,Returning,,,FALSE,1,4.92121E+12,1.58522E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Edmonton,,,,2023-03-06,Canada,Alberta,Edmonton,,order,New,,,FALSE,1,4.9217E+12,1.58539E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Chambly,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-06,Canada,Quebec,Chambly,1.94929E+12,order,New,,,FALSE,1,4.92105E+12,1.58516E+13,134.24,0,0,134.24,0,6.71,140.95,4
Canada,Ontario,Toronto,,,,2023-03-06,Canada,Ontario,Toronto,,return,New,,,FALSE,1,4.8834E+12,1.58607E+13,0,0,-101.14,-101.14,0,0,-101.14,0
Canada,Quebec,Chambly,,,,2023-03-06,Canada,Quebec,Chambly,,order,New,,,FALSE,1,4.92105E+12,1.58516E+13,0,0,0,0,0,0,0,0
United States,Illinois,Chicago,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-06,United States,Illinois,Chicago,1.94929E+12,order,New,,,FALSE,1,4.92163E+12,1.58537E+13,64.86,0,0,64.86,0,0,64.86,2
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,S,2023-03-06,Canada,Ontario,Ajax,4.6145E+12,order,Returning,,,FALSE,1,4.92121E+12,1.58522E+13,38.9,0,0,38.9,0,5.06,43.96,2
Canada,Ontario,Toronto,,,,2023-03-06,Canada,Ontario,Toronto,,return,New,,,FALSE,1,4.8834E+12,1.58552E+13,0,0,101.14,101.14,0,0,101.14,0
Canada,Ontario,Thorold,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-03-06,Canada,Ontario,Thorold,1.94929E+12,order,New,,,FALSE,1,4.92071E+12,1.58506E+13,70.12,0,0,70.12,0,9.12,79.24,2
Canada,Ontario,North York,,,,2023-03-06,Canada,Ontario,North York,,order,New,,,FALSE,1,4.92125E+12,1.58523E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,L,2023-03-06,Canada,Ontario,Ajax,4.6145E+12,order,Returning,,,FALSE,1,4.92121E+12,1.58522E+13,274.5,0,0,274.5,0,35.69,310.19,10
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,XL,2023-03-06,Canada,Ontario,Ajax,4.6145E+12,order,Returning,,,FALSE,1,4.92121E+12,1.58522E+13,29.05,0,0,29.05,0,3.78,32.83,1
Canada,Ontario,North York,,Medical Snuggie,XS,2023-03-06,Canada,Ontario,North York,4.47367E+12,order,New,,,FALSE,1,4.92125E+12,1.58523E+13,45.99,0,0,45.99,0,5.98,51.97,1
Canada,Ontario,Toronto,,,,2023-03-07,Canada,Ontario,Toronto,,order,New,,,FALSE,1,4.92328E+12,1.58594E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-07,Canada,Ontario,Toronto,1.94929E+12,order,New,,,FALSE,1,4.92328E+12,1.58594E+13,64.86,0,0,64.86,0,8.43,73.29,2
Canada,Quebec,Montréal,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-08,Canada,Quebec,Montréal,1.94929E+12,order,New,,,FALSE,1,4.92516E+12,1.58659E+13,64.86,0,0,64.86,0,3.24,68.1,2
Canada,Quebec,Mont Tremblant,,,,2023-03-08,Canada,Quebec,Mont-Tremblant,,return,New,,,FALSE,1,4.83106E+12,1.58724E+13,0,0,-93.98,-93.98,0,0,-93.98,0
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-08,Canada,Alberta,Calgary,1.94929E+12,order,New,,,FALSE,1,4.92431E+12,1.58629E+13,67.12,0,0,67.12,0,3.36,70.48,2
Canada,Quebec,Mont Tremblant,,,,2023-03-08,Canada,Quebec,Mont-Tremblant,,return,New,,,FALSE,1,4.83106E+12,1.58655E+13,0,0,4.2,4.2,0,0,4.2,0
Canada,Quebec,Terrebonne,,,,2023-03-08,Canada,Quebec,Terrebonne,,order,New,,,FALSE,1,4.9241E+12,1.58622E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Gravenhurst,Clothing,3 Season Heated Coat,M1,2023-03-08,Canada,British Columbia,Whistler,1.85914E+12,order,New,,,FALSE,1,4.9248E+12,1.58646E+13,196.99,0,0,196.99,0,9.85,206.84,1
Canada,Quebec,Montréal,,,,2023-03-08,Canada,Quebec,Montréal,,order,New,,,FALSE,1,4.92516E+12,1.58659E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Terrebonne,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-08,Canada,Quebec,Terrebonne,1.94929E+12,order,New,,,FALSE,1,4.9241E+12,1.58622E+13,64.86,0,0,64.86,0,3.24,68.1,2
Canada,Alberta,Calgary,,,,2023-03-08,Canada,Alberta,Calgary,,order,New,,,FALSE,1,4.92431E+12,1.58629E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Gravenhurst,,,,2023-03-08,Canada,British Columbia,Whistler,,order,New,,,FALSE,1,4.9248E+12,1.58646E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Mont Tremblant,,,,2023-03-08,Canada,Quebec,Mont-Tremblant,,return,New,,,FALSE,1,4.83106E+12,1.58655E+13,0,0,93.98,93.98,0,0,93.98,0
Canada,Quebec,Mont Tremblant,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-03-08,Canada,Quebec,Mont-Tremblant,1.94929E+12,return,New,,,FALSE,1,4.83106E+12,1.58655E+13,0,0,-93.5,-93.5,0,-4.68,-98.18,0
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,M1,2023-03-09,Canada,Ontario,Kitchener,4.6145E+12,order,Returning,,,FALSE,1,4.92635E+12,1.58698E+13,42.52,0,0,42.52,0,5.53,48.05,2
Canada,Alberta,Calgary,,,,2023-03-09,Canada,Alberta,Calgary,,order,Returning,,,FALSE,1,4.92656E+12,1.58706E+13,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-09,Canada,Manitoba,Winnipeg,1.94929E+12,return,New,,,FALSE,1,4.8772E+12,1.58726E+13,0,0,-73.53,-73.53,0,-3.68,-77.21,0
Canada,Manitoba,Winnipeg,,,,2023-03-09,Canada,Manitoba,Winnipeg,,return,New,,,FALSE,1,4.8772E+12,1.58726E+13,0,0,77.21,77.21,0,0,77.21,0
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,XS,2023-03-09,Canada,Ontario,Kitchener,4.6145E+12,order,Returning,,,FALSE,1,4.92635E+12,1.58698E+13,71,0,0,71,0,9.23,80.23,4
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-09,Canada,Alberta,Calgary,1.94929E+12,order,Returning,,,FALSE,1,4.92656E+12,1.58706E+13,33.56,0,0,33.56,0,1.68,35.24,1
Canada,Ontario,Kitchener,,,,2023-03-09,Canada,Ontario,Kitchener,,order,Returning,,,FALSE,1,4.92635E+12,1.58698E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,S,2023-03-09,Canada,Ontario,Kitchener,4.6145E+12,order,Returning,,,FALSE,1,4.92635E+12,1.58698E+13,77.8,0,0,77.8,0,10.11,87.91,4
Canada,Manitoba,Winnipeg,,,,2023-03-09,Canada,Manitoba,Winnipeg,,return,New,,,FALSE,1,4.8772E+12,1.5878E+13,0,0,-77.21,-77.21,0,0,-77.21,0
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-09,Canada,Alberta,Calgary,1.94929E+12,order,Returning,,,FALSE,1,4.92656E+12,1.58706E+13,32.43,0,0,32.43,0,1.62,34.05,1
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,S,2023-03-10,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,4.92807E+12,1.5876E+13,116.7,0,0,116.7,0,15.17,131.87,6
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,XS,2023-03-10,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,4.92807E+12,1.5876E+13,106.5,0,0,106.5,0,13.85,120.35,6
Canada,Ontario,Guelph,,,,2023-03-10,Canada,Ontario,Guelph,,order,Returning,,,FALSE,1,4.92807E+12,1.5876E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Calgary,,Trench Coat,S,2023-03-11,Canada,Alberta,Calgary,4.46952E+12,order,New,,,FALSE,2,4.92994E+12,1.58821E+13,53.59,0,0,53.59,0,2.68,56.27,1
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-11,Canada,Alberta,Calgary,1.94929E+12,order,New,,,FALSE,2,4.92994E+12,1.58821E+13,33.56,0,0,33.56,0,1.68,35.24,1
Canada,Alberta,Calgary,,,,2023-03-11,Canada,Alberta,Calgary,,order,New,,,FALSE,2,4.92994E+12,1.58821E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Whitchurch-Stouffville,,,,2023-03-12,Canada,Ontario,Stouffville,,order,New,,,FALSE,1,4.93113E+12,1.58858E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-03-12,Canada,Ontario,Kitchener,1.94929E+12,order,New,,,FALSE,1,4.93047E+12,1.58838E+13,70.12,0,0,70.12,0,9.12,79.24,2
Canada,Ontario,Toronto,,,,2023-03-12,Canada,Ontario,Kitchener,,order,New,,,FALSE,1,4.93047E+12,1.58838E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Whitchurch-Stouffville,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-12,Canada,Ontario,Stouffville,1.94929E+12,order,New,,,FALSE,1,4.93113E+12,1.58858E+13,67.12,0,0,67.12,0,8.73,75.85,2
Canada,Quebec,Laval,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-13,Canada,Quebec,Laval,1.94929E+12,order,New,,,FALSE,1,4.93187E+12,1.58882E+13,67.12,0,0,67.12,0,3.36,70.48,2
Canada,Ontario,Vaughan,,Clinic Order Medical Snuggie,XS,2023-03-13,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,1,4.93199E+12,1.58887E+13,88.75,0,0,88.75,0,4.44,93.19,5
Canada,Ontario,Vaughan,,,,2023-03-13,Canada,British Columbia,nanaimo,,order,Returning,,,FALSE,1,4.93199E+12,1.58887E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Laval,,,,2023-03-13,Canada,Quebec,Laval,,order,New,,,FALSE,1,4.93187E+12,1.58882E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Richmond Hill,,,,2023-03-14,Canada,Ontario,Richmond Hill,,order,New,,,FALSE,1,4.93331E+12,1.58932E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Richmond Hill,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2023-03-14,Canada,Ontario,Richmond Hill,1.95713E+12,order,New,,,FALSE,1,4.93331E+12,1.58932E+13,179,0,0,179,0,23.27,202.27,1
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-15,Canada,Ontario,Toronto,1.94929E+12,order,Returning,,,FALSE,1,4.9354E+12,1.59003E+13,67.12,0,0,67.12,0,8.73,75.85,2
Canada,Nunavut,Iqaluit,,,,2023-03-15,Canada,Ontario,Mississauga,,order,New,,,FALSE,1,4.93445E+12,1.58971E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,,,2023-03-15,Canada,Ontario,Toronto,,order,Returning,,,FALSE,1,4.9354E+12,1.59003E+13,0,0,0,0,0,0,0,0
Canada,Nunavut,Iqaluit,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-15,Canada,Ontario,Mississauga,1.94929E+12,order,New,,,FALSE,1,4.93445E+12,1.58971E+13,64.86,0,0,64.86,0,8.43,73.29,2
Canada,Quebec,Laval,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2023-03-16,Canada,Quebec,Laval,1.94929E+12,order,Returning,,,FALSE,1,4.93821E+12,1.59104E+13,64.86,0,0,64.86,0,3.24,68.1,2
Canada,Quebec,Laval,,,,2023-03-16,Canada,Quebec,Laval,,order,Returning,,,FALSE,1,4.93821E+12,1.59104E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Grande Prairie,,,,2023-03-16,Canada,Alberta,Grande Prairie,,order,New,,,FALSE,1,4.93715E+12,1.59062E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Grande Prairie,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2023-03-16,Canada,Alberta,Grande Prairie,1.94929E+12,order,New,,,FALSE,1,4.93715E+12,1.59062E+13,70.12,0,0,70.12,0,3.51,73.63,2
Canada,Ontario,Ottawa,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-17,Canada,Ontario,Ottawa,1.94929E+12,order,New,,,FALSE,1,4.94009E+12,1.59174E+13,67.12,0,0,67.12,0,8.73,75.85,2
Canada,Ontario,Ottawa,,,,2023-03-17,Canada,Ontario,Ottawa,,order,New,,,FALSE,1,4.94009E+12,1.59174E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Kingston,,,,2023-03-18,Canada,Ontario,Kingston,,order,New,,,FALSE,1,4.94196E+12,1.5924E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Kingston,,Hoodie,XS,2023-03-18,Canada,Ontario,Kingston,4.46952E+12,order,New,,,FALSE,1,4.94196E+12,1.5924E+13,44.99,0,0,44.99,0,5.85,50.84,1
Canada,Ontario,Vaughan,,,,2023-03-19,Canada,Ontario,Vaughan,,order,New,,,FALSE,1,4.94346E+12,1.59287E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Vaughan,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2023-03-19,Canada,Ontario,Vaughan,1.94929E+12,order,New,,,FALSE,1,4.94346E+12,1.59287E+13,67.12,-15,0,52.12,0,6.78,58.9,2
Canada,Ontario,Vaughan,,,,2023-03-20,Canada,Ontario,Vaughan,,return,New,,,FALSE,1,4.71073E+12,1.59339E+13,0,0,103.4,103.4,0,0,103.4,0
