Billing country,Billing region,Billing city,Product type,Product title,Product variant title,Day,Shipping country,Shipping region,Shipping city,Product ID,Order or return,New or returning customer,Company name,Company location name,Is B2B order,Number of products bought together,Order ID,Sale ID,Gross sales,Discounts,Returns,Net sales,Shipping charges,Taxes,Total sales,Quantity ordered
Canada,Quebec,Laval,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2025-01-18,Canada,Quebec,Laval,1.94929E+12,order,New,,,FALSE,1,6.16372E+12,2.00211E+13,30,0,0,30,0,1.5,31.5,1
Canada,Ontario,Innisfil,,Know Brainer Balls x2,2 Balls,2025-01-19,Canada,Ontario,Innisfil,7.75958E+12,order,New,,,FALSE,1,6.16532E+12,2.0026E+13,31.99,0,0,31.99,0,4.16,36.15,1
Canada,British Columbia,Vancouver,,,,2025-01-19,Canada,British Columbia,Vancouver,,return,New,,,FALSE,1,6.11833E+12,2.00311E+13,0,0,-98.18,-98.18,0,0,-98.18,0
Canada,Ontario,Innisfil,,,,2025-01-19,Canada,Ontario,Innisfil,,order,New,,,FALSE,1,6.16532E+12,2.0026E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,British Columbia,Vancouver,,,,2025-01-19,Canada,British Columbia,Vancouver,,return,New,,,FALSE,1,6.11833E+12,2.00266E+13,0,0,98.18,98.18,0,0,98.18,0
Canada,British Columbia,Vancouver,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2025-01-19,Canada,British Columbia,Vancouver,1.94929E+12,return,New,,,FALSE,1,6.11833E+12,2.00266E+13,0,0,-93.5,-93.5,0,-4.68,-98.18,0
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,L,2025-01-20,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,6.16665E+12,2.003E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Oakville,,Clinic Order Medical Snuggie,M1,2025-01-20,Canada,Ontario,Oakville,4.6145E+12,order,Returning,,,FALSE,1,6.16659E+12,2.00298E+13,106.3,0,0,106.3,0,13.82,120.12,5
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,XS,2025-01-20,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,6.16651E+12,2.00295E+13,177.5,0,0,177.5,0,23.08,200.58,10
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,S,2025-01-20,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,6.16665E+12,2.003E+13,38.9,0,0,38.9,0,5.06,43.96,2
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M1,2025-01-20,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,6.16651E+12,2.00296E+13,106.3,0,0,106.3,0,13.82,120.12,0
Canada,Ontario,Oakville,,,,2025-01-20,Canada,Ontario,Oakville,,order,Returning,,,FALSE,1,6.16659E+12,2.00298E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,M1,2025-01-20,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,6.16665E+12,2.003E+13,42.52,0,0,42.52,0,5.53,48.05,2
Canada,Ontario,Guelph,,,,2025-01-20,Canada,Ontario,Guelph,,order,Returning,,,FALSE,1,6.16665E+12,2.003E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,XL,2025-01-20,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,6.16665E+12,2.003E+13,29.05,0,0,29.05,0,3.78,32.83,1
Canada,Ontario,Mississauga,,,,2025-01-20,Canada,Ontario,Mississauga,,order,Returning,,,FALSE,1,6.16651E+12,2.00295E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,L,2025-01-21,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,6.16802E+12,2.00343E+13,164.7,0,0,164.7,0,21.41,186.11,6
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,M2,2025-01-21,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,6.16802E+12,2.00343E+13,147.48,0,0,147.48,0,19.17,166.65,6
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,XS,2025-01-21,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,6.16791E+12,2.00339E+13,177.5,0,0,177.5,0,23.08,200.58,10
Canada,Ontario,Ottawa,,Hoodie,M2,2025-01-21,Canada,Ontario,Ottawa,4.46952E+12,order,Returning,,,FALSE,1,6.16843E+12,2.00356E+13,97.48,0,0,97.48,0,12.67,110.15,2
Canada,Ontario,Mississauga,,,,2025-01-21,Canada,Ontario,Mississauga,,order,Returning,,,FALSE,1,6.16791E+12,2.00339E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,,,,2025-01-21,Canada,Ontario,Ottawa,,order,Returning,,,FALSE,1,6.16843E+12,2.00356E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Fonthill,,,,2025-01-21,Canada,Ontario,Fonthill,,order,Returning,,,FALSE,1,6.16802E+12,2.00343E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Minden,,"High Top Boots ""Stay-On"" Technology",L|7,2025-01-22,Canada,Ontario,Minden,7.76384E+12,order,New,,,FALSE,1,6.17021E+12,2.00413E+13,119,-11.9,0,107.1,0,13.92,121.02,2
Canada,Alberta,Edmonton,,,,2025-01-22,Canada,Alberta,Edmonton,,return,Returning,,,FALSE,1,6.15326E+12,2.00447E+13,0,0,-63,-63,0,0,-63,0
Canada,Quebec,Sainte-Thérèse,,Know Brainer Balls x2,2 Balls,2025-01-22,Canada,Quebec,Sainte-Thérèse,7.75958E+12,order,Returning,,,FALSE,2,6.1699E+12,2.00403E+13,63.98,-19.2,0,44.78,0,2.24,47.02,2
Canada,Alberta,Edmonton,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2025-01-22,Canada,Alberta,Edmonton,1.94929E+12,return,Returning,,,FALSE,1,6.15326E+12,2.00396E+13,0,0,-60,-60,0,-3,-63,0
Canada,Alberta,Edmonton,,,,2025-01-22,Canada,Alberta,Edmonton,,return,Returning,,,FALSE,1,6.15326E+12,2.00396E+13,0,0,63,63,0,0,63,0
Canada,Quebec,Caplan,,"High Top Boots ""Stay-On"" Technology",XL|8,2025-01-22,Canada,Quebec,Caplan,7.76384E+12,order,New,,,FALSE,1,6.17001E+12,2.00406E+13,123,-12.3,0,110.7,0,5.54,116.24,2
Canada,Quebec,Caplan,,,,2025-01-22,Canada,Quebec,Caplan,,order,New,,,FALSE,1,6.17001E+12,2.00406E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Sainte-Thérèse,,Hoodiee,L,2025-01-22,Canada,Quebec,Sainte-Thérèse,7.59878E+12,order,Returning,,,FALSE,2,6.1699E+12,2.00403E+13,69.99,-20.99,0,49,0,2.45,51.45,1
Canada,Ontario,Toronto,,"High Top Boots ""Stay-On"" Technology",XXXXS|1,2025-01-22,Canada,Ontario,Toronto,7.76384E+12,order,New,,,FALSE,1,6.16999E+12,2.00406E+13,49.99,0,0,49.99,0,6.5,56.49,1
Canada,Ontario,Minden,,,,2025-01-22,Canada,Ontario,Minden,,order,New,,,FALSE,1,6.17021E+12,2.00413E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,,,2025-01-22,Canada,Ontario,Guelph,,order,Returning,,,FALSE,1,6.16965E+12,2.00395E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,L,2025-01-22,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,6.16965E+12,2.00395E+13,274.5,0,0,274.5,0,35.69,310.19,10
Canada,Quebec,Sainte-Thérèse,,,,2025-01-22,Canada,Quebec,Sainte-Thérèse,,order,Returning,,,FALSE,2,6.1699E+12,2.00403E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,Clinic Order Medical Snuggie,S,2025-01-22,Canada,Ontario,Guelph,4.6145E+12,order,Returning,,,FALSE,1,6.16965E+12,2.00395E+13,97.25,0,0,97.25,0,12.64,109.89,5
Canada,Ontario,Toronto,,,,2025-01-22,Canada,Ontario,Toronto,,order,New,,,FALSE,1,6.16999E+12,2.00406E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Hamilton,,Clinic Order Medical Snuggie,M2,2025-01-23,Canada,Ontario,Hamilton,4.6145E+12,order,Returning,,,FALSE,1,6.17161E+12,2.00457E+13,49.16,0,0,49.16,0,6.39,55.55,2
Canada,Ontario,Aurora,,Clinic Order Medical Snuggie,M1,2025-01-23,Canada,Ontario,Aurora,4.6145E+12,order,Returning,,,FALSE,1,6.17187E+12,2.00466E+13,21.26,0,0,21.26,0,2.76,24.02,1
Canada,Ontario,Aurora,,,,2025-01-23,Canada,Ontario,Aurora,,order,Returning,,,FALSE,1,6.17187E+12,2.00466E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Aurora,,Clinic Order Medical Snuggie,XL,2025-01-23,Canada,Ontario,Aurora,4.6145E+12,order,Returning,,,FALSE,1,6.17187E+12,2.00466E+13,87.15,0,0,87.15,0,11.33,98.48,3
Canada,Ontario,Hensall,,,,2025-01-23,Canada,Ontario,Hensall,,order,New,,,FALSE,1,6.17218E+12,2.00478E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Hamilton,,,,2025-01-23,Canada,Ontario,Hamilton,,order,Returning,,,FALSE,1,6.17161E+12,2.00457E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Hamilton,,Clinic Order Medical Snuggie,XS,2025-01-23,Canada,Ontario,Hamilton,4.6145E+12,order,Returning,,,FALSE,1,6.17161E+12,2.00457E+13,17.75,0,0,17.75,0,2.31,20.06,1
Canada,Ontario,Hamilton,,Clinic Order Medical Snuggie,L,2025-01-23,Canada,Ontario,Hamilton,4.6145E+12,order,Returning,,,FALSE,1,6.17161E+12,2.00457E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Aurora,,Clinic Order Medical Snuggie,S,2025-01-23,Canada,Ontario,Aurora,4.6145E+12,order,Returning,,,FALSE,1,6.17187E+12,2.00466E+13,38.9,0,0,38.9,0,5.06,43.96,2
Canada,Ontario,Hamilton,,Clinic Order Medical Snuggie,S,2025-01-23,Canada,Ontario,Hamilton,4.6145E+12,order,Returning,,,FALSE,1,6.17161E+12,2.00457E+13,38.9,0,0,38.9,0,5.06,43.96,2
Canada,Ontario,Hensall,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2025-01-23,Canada,Ontario,Hensall,1.94929E+12,order,New,,,FALSE,1,6.17218E+12,2.00478E+13,60,-6,0,54,0,7.02,61.02,2
Canada,Ontario,Hamilton,,,,2025-01-24,Canada,Ontario,Hamilton,,order,Returning,,,FALSE,1,6.17345E+12,2.00518E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Hamilton,,Clinic Order Medical Snuggie,L,2025-01-24,Canada,Ontario,Hamilton,4.6145E+12,order,Returning,,,FALSE,1,6.17345E+12,2.00518E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Hamilton,,Clinic Order Medical Snuggie,M1,2025-01-24,Canada,Ontario,Hamilton,4.6145E+12,order,Returning,,,FALSE,1,6.17345E+12,2.00518E+13,63.78,0,0,63.78,0,8.29,72.07,3
Canada,Nova Scotia,Southampton,,,,2025-01-25,Canada,Nova Scotia,Southampton,,order,New,,,FALSE,1,6.17442E+12,2.00547E+13,0,0,0,0,0,0,0,0
Canada,Nova Scotia,Southampton,Clothing,3 Season Heated Coat,XS,2025-01-25,Canada,Nova Scotia,Southampton,1.85914E+12,order,New,,,FALSE,1,6.17442E+12,2.00547E+13,131.99,-13.19,0,118.8,0,17.82,136.62,1
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,M1,2025-01-27,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,229.7,0,0,229.7,0,0,229.7,10
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,XS,2025-01-27,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,40.2,0,0,40.2,0,0,40.2,2
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,S,2025-01-27,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,150.78,0,0,150.78,0,0,150.78,7
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,M2,2025-01-27,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,272.8,0,0,272.8,0,0,272.8,10
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,M2,2025-01-27,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,6.17729E+12,2.00633E+13,122.9,0,0,122.9,0,15.98,138.88,5
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,L,2025-01-27,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,6.17729E+12,2.00633E+13,109.8,0,0,109.8,0,14.27,124.07,4
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,XS,2025-01-27,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,6.17729E+12,2.00633E+13,17.75,0,0,17.75,0,2.31,20.06,1
Canada,Ontario,Owen Sound,,,,2025-01-27,Canada,Ontario,Owen Sound,,order,Returning,,,FALSE,1,6.17729E+12,2.00633E+13,0,0,0,0,0,0,0,0
United States,New Jersey,West Orange,,,,2025-01-27,United States,New Jersey,West Orange,,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,0,0,0,0,21.54,0,21.54,0
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,L,2025-01-27,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,60.3,0,0,60.3,0,0,60.3,2
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,XL,2025-01-27,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,6.17732E+12,2.00634E+13,63.18,0,0,63.18,0,0,63.18,2
Canada,Ontario,Oakville,,"High Top Boots ""Stay-On"" Technology",XXXS|2,2025-01-29,Canada,Ontario,Oakville,7.76384E+12,order,New,,,FALSE,1,6.18092E+12,2.00754E+13,103,-30.9,0,72.1,0,9.37,81.47,2
Canada,Quebec,Amos,,,,2025-01-29,Canada,Quebec,Amos,,order,New,,,FALSE,1,6.18158E+12,2.00776E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,,,2025-01-29,Canada,Ontario,Toronto,,return,Returning,,,FALSE,1,6.18059E+12,2.00774E+13,0,0,97.75,97.75,0,0,97.75,0
Canada,Ontario,Owen Sound,,,,2025-01-29,Canada,Ontario,Owen Sound,,return,Returning,,,FALSE,2,6.15987E+12,2.0075E+13,0,0,234.7,234.7,0,0,234.7,0
Canada,Ontario,Owen Sound,,,,2025-01-29,Canada,Ontario,Owen Sound,,return,Returning,,,FALSE,2,6.15987E+12,2.0075E+13,0,0,-234.7,-234.7,0,0,-234.7,0
Canada,Ontario,Toronto,,"High Top Boots ""Stay-On"" Technology",XXXS|2,2025-01-29,Canada,Ontario,Toronto,7.76384E+12,order,New,,,FALSE,1,6.14995E+12,2.00749E+13,51.5,0,0,51.5,0,6.7,58.2,0
Canada,Ontario,Toronto,,DOGORA High Top Boots,XXS,2025-01-29,Canada,Ontario,Toronto,7.45005E+12,order,Returning,,,FALSE,1,6.18059E+12,2.00742E+13,86.5,0,0,86.5,0,11.25,97.75,2
Canada,Ontario,Toronto,,,,2025-01-29,Canada,Ontario,Toronto,,order,Returning,,,FALSE,1,6.18059E+12,2.00742E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,"High Top Boots ""Stay-On"" Technology",XXS|3,2025-01-29,Canada,Ontario,Toronto,7.76384E+12,order,New,,,FALSE,1,6.14995E+12,2.00774E+13,107,0,0,107,0,13.91,120.91,0
Canada,Ontario,Oakville,,,,2025-01-29,Canada,Ontario,Oakville,,order,New,,,FALSE,1,6.18092E+12,2.00754E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,DOGORA High Top Boots,XXS,2025-01-29,Canada,Ontario,Toronto,7.45005E+12,return,Returning,,,FALSE,1,6.18059E+12,2.00774E+13,0,0,-86.5,-86.5,0,-11.25,-97.75,0
Canada,Ontario,Toronto,,,,2025-01-29,Canada,Ontario,Toronto,,return,Returning,,,FALSE,1,6.18059E+12,2.00834E+13,0,0,-97.75,-97.75,0,0,-97.75,0
Canada,Ontario,Owen Sound,,,,2025-01-29,Canada,Ontario,Owen Sound,,return,Returning,,,FALSE,2,6.15987E+12,2.00812E+13,0,0,-234.7,-234.7,0,0,-234.7,0
Canada,Quebec,Amos,,"High Top Boots ""Stay-On"" Technology",S|5,2025-01-29,Canada,Quebec,Amos,7.76384E+12,order,New,,,FALSE,1,6.18158E+12,2.00776E+13,55.5,0,0,55.5,0,2.78,58.28,1
Canada,Ontario,Nepean,,,,2025-01-30,Canada,Ontario,Nepean,,order,Returning,,,FALSE,1,6.18281E+12,2.00816E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,L,2025-01-30,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,6.18281E+12,2.00816E+13,54.9,0,0,54.9,0,7.14,62.04,2
Canada,Ontario,Kawartha Lakes,,"High Top Boots ""Stay-On"" Technology",L|7,2025-01-30,Canada,Ontario,Lindsay,7.76384E+12,order,New,,,FALSE,1,6.1822E+12,2.00795E+13,59.5,0,0,59.5,0,7.74,67.24,1
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,XS,2025-01-30,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,6.18281E+12,2.00816E+13,17.75,0,0,17.75,0,2.31,20.06,1
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,M2,2025-01-30,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,6.18281E+12,2.00816E+13,73.74,0,0,73.74,0,9.59,83.33,3
Canada,Ontario,Kawartha Lakes,,,,2025-01-30,Canada,Ontario,Lindsay,,order,New,,,FALSE,1,6.1822E+12,2.00795E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Kawartha Lakes,,"High Top Boots ""Stay-On"" Technology",M|6,2025-01-30,Canada,Ontario,Lindsay,7.76384E+12,order,New,,,FALSE,1,6.1822E+12,2.00795E+13,57.5,0,0,57.5,0,7.48,64.98,1
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,M1,2025-01-30,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,6.18281E+12,2.00816E+13,85.04,0,0,85.04,0,11.06,96.1,4
Canada,Ontario,Nepean,,Clinic Order Medical Snuggie,S,2025-01-30,Canada,Ontario,Nepean,4.6145E+12,order,Returning,,,FALSE,1,6.18281E+12,2.00816E+13,97.25,0,0,97.25,0,12.64,109.89,5
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,S,2025-01-31,Canada,Ontario,Oshawa,4.6145E+12,order,Returning,,,FALSE,1,6.18453E+12,2.00872E+13,77.8,0,0,77.8,0,10.11,87.91,4
Canada,British Columbia,Surrey,,Know Brainer Balls x2,2 Balls,2025-01-31,Canada,British Columbia,Surrey,7.75958E+12,order,New,,,FALSE,1,6.185E+12,2.00888E+13,31.99,0,0,31.99,0,1.6,33.59,1
Canada,British Columbia,Surrey,,,,2025-01-31,Canada,British Columbia,Surrey,,order,New,,,FALSE,1,6.185E+12,2.00888E+13,0,0,0,0,5.99,0.3,6.29,0
Canada,British Columbia,North Van,,,,2025-01-31,Canada,British Columbia,North Vancouver,,order,New,,,FALSE,1,6.18458E+12,2.00874E+13,0,0,0,0,5.99,0.3,6.29,0
Canada,Ontario,Woodbridge,,Clinic Order Medical Snuggie,XS,2025-01-31,Canada,Ontario,Oshawa,4.6145E+12,order,Returning,,,FALSE,1,6.18453E+12,2.00872E+13,106.5,0,0,106.5,0,13.85,120.35,6
Canada,British Columbia,North Van,,Know Brainer Balls x2,2 Balls,2025-01-31,Canada,British Columbia,North Vancouver,7.75958E+12,order,New,,,FALSE,1,6.18458E+12,2.00874E+13,31.99,0,0,31.99,0,1.6,33.59,1
Canada,Ontario,Woodbridge,,,,2025-01-31,Canada,Ontario,Oshawa,,order,Returning,,,FALSE,1,6.18453E+12,2.00872E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Markham,,,,2025-01-31,Canada,Ontario,Markham,,order,New,,,FALSE,1,6.18476E+12,2.0088E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Markham,,Know Brainer Balls x2,2 Balls,2025-01-31,Canada,Ontario,Markham,7.75958E+12,order,New,,,FALSE,1,6.18476E+12,2.0088E+13,31.99,0,0,31.99,0,4.16,36.15,1
Canada,Ontario,Toronto,,Know Brainer Balls x2,2 Balls,2025-02-01,Canada,Ontario,Toronto,7.75958E+12,order,New,,,FALSE,1,6.18566E+12,2.00907E+13,31.99,0,0,31.99,0,4.16,36.15,1
Canada,Ontario,Fort Frances,,Know Brainer Balls x2,2 Balls,2025-02-01,Canada,Ontario,Fort Frances,7.75958E+12,order,New,,,FALSE,1,6.1861E+12,2.00921E+13,31.99,0,0,31.99,0,4.16,36.15,1
Canada,Alberta,Edmonton,,Know Brainer Balls x2,2 Balls,2025-02-01,Canada,Alberta,Edmonton,7.75958E+12,order,New,,,FALSE,1,6.18643E+12,2.00931E+13,31.99,0,0,31.99,0,1.6,33.59,1
Canada,Alberta,Edmonton,,,,2025-02-01,Canada,Alberta,Edmonton,,order,New,,,FALSE,1,6.18643E+12,2.00931E+13,0,0,0,0,5.99,0.3,6.29,0
Canada,British Columbia,Lantzville,,Know Brainer Balls x2,2 Balls,2025-02-01,Canada,British Columbia,Lantzville,7.75958E+12,order,New,,,FALSE,1,6.18604E+12,2.00919E+13,31.99,0,0,31.99,0,1.6,33.59,1
Canada,British Columbia,Lantzville,,,,2025-02-01,Canada,British Columbia,Lantzville,,order,New,,,FALSE,1,6.18604E+12,2.00919E+13,0,0,0,0,5.99,0.3,6.29,0
Canada,Ontario,Fort Frances,,,,2025-02-01,Canada,Ontario,Fort Frances,,order,New,,,FALSE,1,6.1861E+12,2.00921E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Toronto,,,,2025-02-01,Canada,Ontario,Toronto,,order,New,,,FALSE,1,6.18566E+12,2.00907E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Woodbridge,,,,2025-02-02,Canada,Ontario,Woodbridge,,order,New,,,FALSE,1,6.18744E+12,2.00961E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Fort Frances,,,,2025-02-02,Canada,Ontario,Fort Frances,,return,New,,,FALSE,1,6.1861E+12,2.00988E+13,0,0,-10.38,-10.38,0,0,-10.38,0
Canada,Ontario,Fort Frances,,,,2025-02-02,Canada,Ontario,Fort Frances,,return,New,,,FALSE,1,6.1861E+12,2.00944E+13,0,0,-10.38,-10.38,0,0,-10.38,0
Canada,Ontario,Mono,,"High Top Boots ""Stay-On"" Technology",M|6,2025-02-02,Canada,Ontario,Mono,7.76384E+12,order,New,,,FALSE,1,6.18806E+12,2.00981E+13,57.5,0,0,57.5,0,7.48,64.98,1
Canada,Ontario,Mono,,"High Top Boots ""Stay-On"" Technology",L|7,2025-02-02,Canada,Ontario,Mono,7.76384E+12,order,New,,,FALSE,1,6.18806E+12,2.00981E+13,59.5,0,0,59.5,0,7.74,67.24,1
Canada,Ontario,Fort Frances,,,,2025-02-02,Canada,Ontario,Fort Frances,,return,New,,,FALSE,1,6.1861E+12,2.00944E+13,0,0,10.38,10.38,0,0,10.38,0
Canada,Ontario,Woodbridge,,Know Brainer Balls x2,2 Balls,2025-02-02,Canada,Ontario,Woodbridge,7.75958E+12,order,New,,,FALSE,1,6.18744E+12,2.00961E+13,31.99,0,0,31.99,0,4.16,36.15,1
Canada,Ontario,Mono,,,,2025-02-02,Canada,Ontario,Mono,,order,New,,,FALSE,1,6.18806E+12,2.00981E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Edmonton,Clothing,"High-Top Boots ""Don't Fall Off""",XXS - 2 Boots Only,2025-02-03,Canada,Alberta,Edmonton,1.94929E+12,return,New,,,FALSE,1,6.13422E+12,2.01022E+13,0,0,-60,-60,0,-3,-63,0
Canada,British Columbia,Surrey,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2025-02-03,Canada,British Columbia,Surrey,1.94929E+12,order,New,,,FALSE,1,6.18922E+12,2.01016E+13,30,-3,0,27,0,1.35,28.35,1
Canada,Ontario,Owen Sound,,,,2025-02-03,Canada,Ontario,Owen Sound,,order,Returning,,,FALSE,1,6.18861E+12,2.00997E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Claremont,,"High Top Boots ""Stay-On"" Technology",XL|8,2025-02-03,Canada,Ontario,Claremont,7.76384E+12,order,New,,,FALSE,1,6.18862E+12,2.00997E+13,123,-12.3,0,110.7,0,14.39,125.09,2
Canada,Alberta,Edmonton,,,,2025-02-03,Canada,Alberta,Edmonton,,return,New,,,FALSE,1,6.13422E+12,2.01022E+13,0,0,63,63,0,0,63,0
Canada,Alberta,Edmonton,,,,2025-02-03,Canada,Alberta,Edmonton,,return,New,,,FALSE,1,6.13422E+12,2.01073E+13,0,0,-63,-63,0,0,-63,0
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,M1,2025-02-03,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,6.18861E+12,2.00997E+13,21.26,0,0,21.26,0,2.76,24.02,1
Canada,Quebec,Caplan,,"High Top Boots ""Stay-On"" Technology",XL|8,2025-02-03,Canada,Quebec,Caplan,7.76384E+12,return,New,,,FALSE,1,6.17001E+12,2.01022E+13,0,0,-110.7,-110.7,0,-5.54,-116.24,0
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,S,2025-02-03,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,6.18861E+12,2.00997E+13,116.7,0,0,116.7,0,15.17,131.87,6
Canada,Ontario,Claremont,,,,2025-02-03,Canada,Ontario,Claremont,,order,New,,,FALSE,1,6.18862E+12,2.00997E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Caplan,,,,2025-02-03,Canada,Quebec,Caplan,,return,New,,,FALSE,1,6.17001E+12,2.01022E+13,0,0,116.24,116.24,0,0,116.24,0
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,XS,2025-02-03,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,6.18861E+12,2.00997E+13,17.75,0,0,17.75,0,2.31,20.06,1
Canada,Quebec,Caplan,,,,2025-02-03,Canada,Quebec,Caplan,,return,New,,,FALSE,1,6.17001E+12,2.01073E+13,0,0,-116.24,-116.24,0,0,-116.24,0
Canada,British Columbia,Surrey,,,,2025-02-03,Canada,British Columbia,Surrey,,order,New,,,FALSE,1,6.18922E+12,2.01016E+13,0,0,0,0,5.99,0.3,6.29,0
Canada,Ontario,Markham,,"High Top Boots ""Stay-On"" Technology",XS|4,2025-02-04,Canada,Ontario,Markham,7.76384E+12,return,Returning,,,FALSE,1,6.13869E+12,2.01065E+13,0,0,-49.05,-49.05,0,-6.38,-55.43,0
